개방자치단체코드,관리번호,낚시터명,낚시터유형,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,낚시터전화번호,수면적,주요어종,최대수용인원,수상시설물유형,이용요금,주요포인트,안전시설현황,편익시설현황,주변관광지,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4060000,202540600001000021,삼방낚시터,기타,,경기도 파주시 법원읍 삼방리 391-1,37.82433421,126.8684128,,2766,기타내수면 어류,50,고정형,20000원,,구명부환+구명조끼,화장실+분리수거통,,,경기도 파주시청,2025-12-23,I,2026-05-15 18:45:51,2025-12-23 10:43:46
4070000,202540700001000007,본죽낚시터,저수지,경기도 이천시 율면 주래본죽로 508-1,경기도 이천시 율면 본죽리 401,37.08,127.52,,15000,붕어,100,고정형,20000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000008,이천낚시터,저수지,,경기도 이천시 모가면 소고리 263,37.18954274,127.460881,,4600,붕어+잉어,50,고정형,15000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000004,각평낚시터,저수지,경기도 이천시 마장면 덕이로154번길 273,경기도 이천시 마장면 각평리 296-2,37.23,127.38,,39000,붕어+잉어+메기,124,고정형,30000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000010,강원낚시터,저수지,,경기도 이천시 모가면 어농리 376-1,37.18595646,127.4259568,,800,붕어+잉어,30,고정형,20000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000001,성호낚시터,저수지,,경기도 이천시 설성면 장천리 238,37.13,127.53,,347000,붕어+잉어+동자개,200,고정형,25000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000005,고담낚시터,저수지,경기도 이천시 진상미로2192번길 217,경기도 이천시 고담동 298-3,37.23,127.46,,29000,붕어,126,고정형,30000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000006,학암낚시터,저수지,경기도 이천시 신둔면 이장로311번길 490,경기도 이천시 신둔면 고척리 493,37.28,127.37,,13000,붕어+향어+잉어,100,고정형,30000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000009,장호원낚시터,저수지,,경기도 이천시 장호원읍 선읍리 720,37.14164263,127.5742478,,5700,붕어+잉어,100,고정형,15000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000002,용풍낚시터,저수지,,경기도 이천시 장호원읍 송산리 298,37.12,127.59,,311000,붕어+가물치,85,고정형,30000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000011,이천 락 실내바다낚시터,기타,,경기도 이천시 마장면 이치리 247-2,37.25432108,127.3745361,,150,붕어+잉어,30,고정형,44000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4070000,202540700001000003,용면파크낚시터,저수지,,경기도 이천시 신둔면 용면리 533,37.29,127.36,,49000,붕어+향어+잉어+메기+빙어,84,고정형,30000,,구명부환+구명조끼+소화기+구급약품,화장실+쓰레기통,,031-6190-7343,경기도 이천시청,2025-10-24,I,2026-05-15 18:45:51,2025-10-27 15:27:20
4080000,202540800001000016,반제,저수지,경기도 안성시 원곡면 반제호수길 90,경기도 안성시 원곡면 반제리 378-4,37.026444,127.165384,031-652-6369,117000,붕어,200,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,3.1 운동기념관,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000031,회암,저수지,,경기도 안성시 삼죽면 내강리 519,37.0624896,127.3630405,,8000,붕어,90,고정형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2593,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000020,덕산,저수지,경기도 안성시 삼죽면 덕산호수길 87,경기도 안성시 삼죽면 배태리 76-1,37.076725,127.366471,031-672-4527,327000,붕어,60,부유형,낚시터 문의 바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000021,농촌지,저수지,경기도 안성시 발화대길 221 (발화동),경기도 안성시 발화동 118,36.983539,127.284644,031-673-3436,30900,붕어,150,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000004,독정,저수지,경기도 안성시 원곡면 원당로 108,경기도 안성시 원곡면 칠곡리 811-1,37.040221,127.159316,031-675-0842,40000,붕어,77,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000006,조일,저수지,경기도 안성시 양성면 조일말길 35-19,경기도 안성시 양성면 조일리 93,37.71125,127.212681,031-6740-8669,20000,붕어,62,고정형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000012,성은,저수지,경기도 안성시 원곡면 통심길 16-46,경기도 안성시 원곡면 성은리 403-1,37.071231,127.166836,031-655-6507,9000,붕어,50,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000029,설동,저수지,,경기도 안성시 죽산면 용설리 8,37.0512335,127.460951,031-675-0842,6000,붕어,70,고정형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-674-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000022,노곡,저수지,경기도 안성시 양성면 안성맞춤대로 2184-5,경기도 안성시 양성면 노곡리 247-2,37.106131,127.253152,031-672-2131,27200,붕어,50,부유형,낚시터 문의바람,수초지대와 거넌편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,미리내성지,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000024,두메,저수지,경기도 안성시 죽산면 두메호수로 90,경기도 안성시 죽산면 두교리 465,37.008264,127.428955,031-672-7838,481000,붕어,200,부유형,낚시터 문의 바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,죽주산성,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000011,도곡,저수지,경기도 안성시 양성면 양성로 376-101,경기도 안성시 양성면 도곡리 35-1,37.088009,127.216608,031-672-4643,20000,붕어,70,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000014,동신곡,저수지,경기도 안성시 금광면 동신곡길 52,경기도 안성시 금광면 신양복리 61,37.009422,127.331959,031-674-9933,14000,붕어,100,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000017,월향,저수지,경기도 안성시 고삼면 고삼호수로 144-4,경기도 안성시 고삼면 월향리 591,37.085938,127.272579,031-673-6399,3700,붕어,70,고정형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000003,참샘,평지,경기도 안성시 원곡면 지문북길 98,경기도 안성시 원곡면 지문리 303-4,37.067592,127.151253,031-656-1051,3000,붕어,30,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000023,용설,저수지,경기도 안성시 죽산면 용설호수길 174-13,경기도 안성시 죽산면 용설리 519-7,37.057744,127.444983,031-676-5518,526600,붕어,100,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,용설호 문화마을,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000007,성주리,저수지,경기도 안성시 원곡면 원암로 194-93,경기도 안성시 원곡면 성주리 51,37.082602,127.176224,031-656-4923,6000,붕어,84,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000015,꼴미,저수지,경기도 안성시 고삼면 삼은길 15,경기도 안성시 고삼면 봉산리 204-2,37.076432,127.288986,031-674-0757,14500,붕어,50,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000026,신미골,저수지,경기도 안성시 삼죽면 신미1길 181,경기도 안성시 삼죽면 미장리 39-1,37.038116,127.377075,031-672-3434,11300,붕어,40,고정형,낚시터 문의 바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000025,마둔,저수지,경기도 안성시 금광면 배티로 521,경기도 안성시 금광면 장죽리 산 26-4,36.974239,127.314235,031-675-9229,400000,붕어,100,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,석남사,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000009,거청,저수지,경기도 안성시 대덕면 배꽃길 16,경기도 안성시 대덕면 모산리 423,37.026031,127.240801,031-677-1191,27000,붕어,200,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000030,상지,저수지,,경기도 안성시 원곡면 지문리 269,37.061062,127.144169,031-656-4610,70000,붕어,100,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2593,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000018,연못,저수지,경기도 안성시 고삼면 산양길 22,경기도 안성시 고삼면 월향리 44-2,37.094849,127.289617,031-672-3870,3600,붕어,10,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000028,금광호수,저수지,경기도 안성시 금광면 진안로 905,경기도 안성시 금광면 금광리 297-3,36.9898764,127.329794,,1384000,붕어,90,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,박두진 둘레길,031-674-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000013,장광,저수지,경기도 안성시 죽산면 관앞길 103-6,경기도 안성시 죽산면 매산리 695-4,37.097851,127.429726,031-672-6677,20000,붕어,180,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000019,청월,저수지,경기도 안성시 고삼면 고삼호수로 176-29,경기도 안성시 고삼면 월향리 402-2,37.085688,127.277025,031-672-7072,4500,붕어,50,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000001,장계,저수지,,경기도 안성시 죽산면 장계리 868,37.040644,127.406525,031-674-9111,119000,붕어,50,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000002,개나리낚시공원,평지,경기도 안성시 삼죽면 개나리길 128,경기도 안성시 삼죽면 진촌리 18-2,37.050525,127.372127,031-674-8799,9900,붕어,100,고정형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202640800001000001,죽산낚시펜션,기타,경기도 안성시 죽산면 능앞길 247-13,경기도 안성시 죽산면 장능리 322,37.057,127.392,,1470,붕어,54,없음,낚시터 문의바람,펜션,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2026-05-08,I,2026-05-15 18:45:51,2026-05-08 17:43:51
4080000,202540800001000005,덕봉,저수지,경기도 안성시 양성면 덕봉서원로 601-76,경기도 안성시 양성면 덕봉리 산 8,37.052552,127.187616,031-673-4529,16500,붕어,75,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000008,명인,저수지,경기도 안성시 원곡면 새울길 87-12,경기도 안성시 원곡면 내가천리 203-31,37.071332,127.212969,0507-147-1422,20000,붕어,138,고정형+부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000010,산우물,저수지,경기도 안성시 보개면 남사당로 539-8,경기도 안성시 보개면 신안리 197,37.060386,127.315883,031-676-1707,16000,붕어,80,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4080000,202540800001000027,만정,저수지,경기도 안성시 공도읍 만수동길 57,경기도 안성시 공도읍 만정리 56-10,37.018111,127.183264,031-658-5006,238000,붕어,110,부유형,낚시터 문의바람,수초지대와 건너편,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,031-678-2594,안성시,2025-10-22,I,2026-05-15 18:45:51,2025-10-24 15:00:30
4090000,202640900001000014,드림바다실내낚시터,기타,경기도 김포시 풍무로 9번길 26,,37.59767746625,126.7199535428,,0.1,"붕어, 잉어, 기타어류",26,해당없음,"15,000",,구명부환+구명조끼+소화기 등,화장실 + 분리수거통,,,김포시청,2026-05-11,I,2026-05-15 18:45:51,2026-05-12 11:46:22
